node,all,replace,delins
94978,110,89,21
94979,41,33,8
94980,41,33,8
94981,41,33,8
94982,41,33,8
94983,17,12,5
94984,1,0,1
94985,1,0,1
94986,15,11,4
94987,15,11,4
94988,15,12,3
94989,18,1,17
94990,18,1,17
94993,18,1,17
94994,7,4,3
94999,4,4,0
95002,2,0,2
95003,7,4,3
95004,7,4,3
95005,7,4,3
95006,7,4,3
95007,7,4,3
95008,7,4,3
95009,7,4,3
95010,7,4,3
95011,51,44,7
95012,12,2,10
95014,12,2,10
95015,8,1,7
95016,8,1,7
95017,88,75,13
95018,110,89,21
95020,16,14,2
95021,110,89,21
95025,82,71,11
95026,33,31,2
95027,7,1,6
95028,2,2,0
95045,5,3,2
95046,5,3,2
95047,54,47,7
95057,5,2,3
95058,11,6,5
95059,11,6,5
95060,31,21,10
95063,5,3,2
95067,2,2,0
95071,2,2,0
95072,168,141,27
95073,168,141,27
95082,14,12,2
95100,89,79,10
95101,89,79,10
95102,15,6,9
95104,214,158,56
95127,62,49,13
95135,62,49,13
95162,19,4,15
95163,19,4,15
95165,3,1,2
95171,8,5,3
95172,8,5,3
95173,4,2,2
95174,4,2,2
95176,2,1,1
95178,54,43,11
95179,54,43,11
95180,17,15,2
95181,17,15,2
95182,20,16,4
95187,20,16,4
95188,1,1,0
95194,75,69,6
95195,75,69,6
95215,116,101,15
95216,1,1,0
95217,30,24,6
95281,32,25,7
95283,32,25,7
95287,30,24,6
95298,29,16,13
95299,29,16,13
95302,35,25,10
95303,29,16,13
95304,29,16,13
95306,10,6,4
95307,10,6,4
95308,10,6,4
95309,35,25,10
95310,35,25,10
95311,35,25,10
95320,1,0,1
95335,10,5,5
95336,17,7,10
95342,1,1,0
95364,2,1,1
95371,13,9,4
95372,3,2,1
95373,2,1,1
95391,256,162,94
95392,13,3,10
95393,13,8,5
95394,14,9,5
95395,14,9,5
95396,16,7,9
95397,16,7,9
95398,5,2,3
95399,5,2,3
95400,16,7,9
95401,13,3,10
95402,3,0,3
95403,3,0,3
95404,13,3,10
95405,12,7,5
95406,13,3,10
95407,12,7,5
95408,13,3,10
95409,11,7,4
95410,10,6,4
95411,10,6,4
95412,10,6,4
95413,13,8,5
95414,13,8,5
95415,4,2,2
95416,4,2,2
95417,4,0,4
95418,7,2,5
95419,16,6,10
95422,16,6,10
95423,18,8,10
95426,2,2,0
95428,5,2,3
95429,53,41,12
95435,4,0,4
95436,4,0,4
95439,4,0,4
95452,12,8,4
95453,22,17,5
95454,22,17,5
95455,16,11,5
95456,16,11,5
95457,5,3,2
95458,13,2,11
95459,13,2,11
95462,13,2,11
95463,23,19,4
95465,13,2,11
95466,4,4,0
95467,7,1,6
95468,16,6,10
95469,1,1,0
95472,125,78,47
95473,10,7,3
95474,58,45,13
95477,1,0,1
95478,1,0,1
95479,23,18,5
95480,6,3,3
95481,6,3,3
95482,23,18,5
95483,23,18,5
95486,5,2,3
95488,7,7,0
95489,7,7,0
95492,38,38,0
95493,38,38,0
95494,6,6,0
95495,20,18,2
95499,49,41,8
95500,11,11,0
95501,11,11,0
95502,11,11,0
95503,10,10,0
95504,9,9,0
95505,9,9,0
95506,18,17,1
95508,9,9,0
95511,18,17,1
95512,3,0,3
95513,7,7,0
95514,18,17,1
95515,13,13,0
95516,18,18,0
95517,18,18,0
95518,11,11,0
95519,22,22,0
95520,22,22,0
95521,15,15,0
95523,15,15,0
95524,15,15,0
95525,15,15,0
95526,15,15,0
95527,15,15,0
95528,15,15,0
95529,49,41,8
95530,10,10,0
95531,18,18,0
95532,18,18,0
95533,4,1,3
95534,23,21,2
95535,23,21,2
95538,23,21,2
95539,32,31,1
95540,7,7,0
95541,5,2,3
95542,49,41,8
95543,32,31,1
95544,32,31,1
95545,7,0,7
95546,5,4,1
95547,125,78,47
95548,10,7,3
95549,1,0,1
95552,12,7,5
95557,36,17,19
95559,256,162,94
95560,256,162,94
95562,15,11,4
95563,93,60,33
95564,1,1,0
95573,4,4,0
95574,93,60,33
95579,51,30,21
95584,51,30,21
95586,51,30,21
95587,2,1,1
95588,3,3,0
95589,5,1,4
95592,1,0,1
95593,5,2,3
95594,6,5,1
95596,256,162,94
95597,11,10,1
95598,43,28,15
95599,16,8,8
95601,16,8,8
95602,10,8,2
95603,17,8,9
95604,9,7,2
95606,17,8,9
95607,9,7,2
95608,9,7,2
95609,9,7,2
95610,9,7,2
95613,43,28,15
95614,43,28,15
95615,82,67,15
95616,48,46,2
95617,30,29,1
95618,48,46,2
95619,21,13,8
95620,17,9,8
95621,48,46,2
95622,1,1,0
95623,61,46,15
95624,61,46,15
95625,36,31,5
95626,36,31,5
95627,61,46,15
95628,21,16,5
95630,7,6,1
95631,7,6,1
95632,3,0,3
95633,7,6,1
95634,1,1,0
95635,1,1,0
95636,5,5,0
95637,5,5,0
95638,14,12,2
95639,2,0,2
95640,2,0,2
95641,14,12,2
95642,21,16,5
95643,21,16,5
95644,65,60,5
95645,11,11,0
95646,15,15,0
95647,15,15,0
95648,15,15,0
95649,11,11,0
95650,6,6,0
95651,61,46,15
95652,61,46,15
95653,65,60,5
95654,2,2,0
95655,2,2,0
95656,6,4,2
95659,6,4,2
95660,77,67,10
95661,77,74,3
95662,77,67,10
95664,13,13,0
95665,31,29,2
95666,31,29,2
95669,65,60,5
95670,45,32,13
95671,1,0,1
95672,74,56,18
95673,74,56,18
95674,54,39,15
95678,138,102,36
95679,138,102,36
95680,138,102,36
95681,138,102,36
95684,138,102,36
95685,101,80,21
95686,138,102,36
95687,138,102,36
95688,18,16,2
95689,18,16,2
95690,18,16,2
95691,32,21,11
95692,29,15,14
95693,29,15,14
95695,40,28,12
95696,11,8,3
95697,11,8,3
95698,52,40,12
95699,52,40,12
95700,52,40,12
95701,42,30,12
95702,19,16,3
95703,19,16,3
95704,9,5,4
95705,9,5,4
95706,19,16,3
95707,19,16,3
95708,79,59,20
95709,79,59,20
95710,94,68,26
95711,12,12,0
95712,21,21,0
95713,6,6,0
95714,6,6,0
95715,79,59,20
95716,22,17,5
95717,22,17,5
95718,21,18,3
95719,94,68,26
95720,94,68,26
95721,48,36,12
95722,25,15,10
95723,94,68,26
95724,94,68,26
95725,94,68,26
95726,94,68,26
95727,13,13,0
95728,42,32,10
95729,1,1,0
95730,1,1,0
95731,14,12,2
95732,14,12,2
95733,15,13,2
95734,14,14,0
95735,14,12,2
95738,14,12,2
95739,14,12,2
95740,14,12,2
95741,14,12,2
95742,14,12,2
95743,42,32,10
95744,2,1,1
95745,2,1,1
95747,55,42,13
95748,15,14,1
95749,5,4,1
95750,20,19,1
95751,20,19,1
95752,20,19,1
95753,16,16,0
95754,21,17,4
95755,21,17,4
95756,21,17,4
95757,21,17,4
95758,24,23,1
95764,21,17,4
95765,21,17,4
95766,21,17,4
95767,24,23,1
95768,7,0,7
95769,7,0,7
95770,13,13,0
95771,4,1,3
95772,24,23,1
95773,24,23,1
95774,24,23,1
95775,24,23,1
95776,26,18,8
95780,13,13,0
95781,101,80,21
95782,101,80,21
95783,101,80,21
95784,101,80,21
95785,101,80,21
95786,101,80,21
95791,27,21,6
95792,12,10,2
95793,14,12,2
95794,13,11,2
95795,18,5,13
95796,18,5,13
95797,10,8,2
95798,27,21,6
95799,10,8,2
95800,10,8,2
95801,10,8,2
95802,10,8,2
95803,10,8,2
95804,10,8,2
95805,10,8,2
95806,10,8,2
95807,2,0,2
95808,2,0,2
95809,10,8,2
95810,12,12,0
95811,12,12,0
95814,168,137,31
95815,19,9,10
95816,12,12,0
95817,1,1,0
95818,41,30,11
95823,4,2,2
95824,8,4,4
95825,3,1,2
95826,8,4,4
95828,3,1,2
95829,24,21,3
95832,24,21,3
95833,10,8,2
95834,10,8,2
95835,88,52,36
95836,88,52,36
95840,12,1,11
95843,36,31,5
95844,36,31,5
95845,3,3,0
95846,3,3,0
95847,88,52,36
95848,81,74,7
95849,81,74,7
95850,12,12,0
95851,23,23,0
95852,12,12,0
95853,7,7,0
95854,12,12,0
95855,88,52,36
95856,88,52,36
95857,12,8,4
95858,12,8,4
95859,14,14,0
95860,81,74,7
95861,5,5,0
95862,26,13,13
95863,16,11,5
95864,22,14,8
95865,81,74,7
95866,81,74,7
95867,81,74,7
95868,81,74,7
95869,81,74,7
95870,81,74,7
95871,81,74,7
95872,81,74,7
95873,95,74,21
95874,95,74,21
95875,41,37,4
95876,106,94,12
95877,95,74,21
95883,4,4,0
95884,4,4,0
95886,4,4,0
95887,4,4,0
95888,18,8,10
95889,41,37,4
95890,41,37,4
95891,168,137,31
95892,34,26,8
95893,34,26,8
95894,22,12,10
95895,1,0,1
95896,1,0,1
95897,33,22,11
95898,85,57,28
95899,85,57,28
95900,67,50,17
95901,85,57,28
95902,67,50,17
95903,67,50,17
95904,67,50,17
95905,47,40,7
95906,8,7,1
95907,53,45,8
95908,53,45,8
95909,53,45,8
95910,53,45,8
95911,44,39,5
95912,6,5,1
95913,34,26,8
95914,34,26,8
95915,34,26,8
95916,1,0,1
95918,4,3,1
95919,5,5,0
95922,106,94,12
95926,8,8,0
95927,8,8,0
95928,8,8,0
95929,9,9,0
95930,12,7,5
95931,12,7,5
95932,12,7,5
95933,15,6,9
95934,12,7,5
95935,12,7,5
95936,1,1,0
95937,15,6,9
95938,10,5,5
95939,15,6,9
95940,15,6,9
95941,22,17,5
95942,48,33,15
95943,13,2,11
95944,13,2,11
95945,11,3,8
95947,13,2,11
95948,11,3,8
95949,11,3,8
95950,8,7,1
95951,2,1,1
95957,48,33,15
95958,8,4,4
95959,8,4,4
95960,9,5,4
95961,27,16,11
95962,27,16,11
95965,40,35,5
95966,40,35,5
95967,49,43,6
95968,49,43,6
95969,49,43,6
95970,38,34,4
95971,4,2,2
95972,98,73,25
95973,98,73,25
95976,35,29,6
95977,35,29,6
95984,96,91,5
95985,10,9,1
95986,1,0,1
95987,1,1,0
95988,98,73,25
95989,98,73,25
95990,9,6,3
95991,9,6,3
95992,19,19,0
95993,16,16,0
95994,16,16,0
95995,38,28,10
95997,26,14,12
95998,38,28,10
96000,35,29,6
96001,35,29,6
96002,96,91,5
96003,96,91,5
96004,96,91,5
96005,96,91,5
96006,58,45,13
96007,12,10,2
96008,12,10,2
96009,62,52,10
96010,62,52,10
96011,62,52,10
96012,62,52,10
96013,45,36,9
96014,45,36,9
96015,45,36,9
96016,12,7,5
96017,12,7,5
96018,45,36,9
96019,45,36,9
96020,125,78,47
96021,125,78,47
96024,2,1,1
96025,2,1,1
96026,7,3,4
96027,6,1,5
96028,6,1,5
96029,4,0,4
96030,5,1,4
96033,6,1,5
96034,6,1,5
96036,5,1,4
96037,5,1,4
96038,125,78,47
96039,73,63,10
96040,15,15,0
96041,20,20,0
96042,20,20,0
96043,20,20,0
96044,20,20,0
96045,15,15,0
96046,22,22,0
96047,10,10,0
96048,10,10,0
96049,125,78,47
96050,125,78,47
96051,62,52,10
96052,2,2,0
96053,13,13,0
96054,13,13,0
96055,10,9,1
96056,9,9,0
96057,62,52,10
96058,25,19,6
96059,25,19,6
96060,10,9,1
96061,10,9,1
96062,10,9,1
96063,10,9,1
96064,10,9,1
96065,20,18,2
96066,20,18,2
96067,20,18,2
96068,20,18,2
96069,18,17,1
96070,18,17,1
96071,18,17,1
96072,18,17,1
96073,43,30,13
96074,73,63,10
96075,24,7,17
96076,24,7,17
96077,7,3,4
96078,51,42,9
96079,5,4,1
96080,4,0,4
96081,5,4,1
96082,5,4,1
96083,5,4,1
96084,34,28,6
96085,73,63,10
96086,73,63,10
96087,73,63,10
96088,73,63,10
96089,73,63,10
96090,73,63,10
96091,73,63,10
96092,73,63,10
96093,11,11,0
96094,11,11,0
96100,13,6,7
96101,13,6,7
96102,11,3,8
96103,11,3,8
96104,11,3,8
96105,11,3,8
96106,9,2,7
96109,11,3,8
96110,11,3,8
96111,11,3,8
96112,9,2,7
96113,9,2,7
96114,9,2,7
96115,9,2,7
96116,145,125,20
96117,145,125,20
96118,145,125,20
96121,1,1,0
96122,1,1,0
96125,11,11,0
96135,256,162,94
96136,256,162,94
96137,256,162,94
96139,32,28,4
96140,36,30,6
96141,36,30,6
96142,36,30,6
96148,1,1,0
96149,1,1,0
96151,52,44,8
96152,87,70,17
96153,87,70,17
96154,87,70,17
96156,61,49,12
96157,52,44,8
96158,150,108,42
96159,150,108,42
96166,150,108,42
96167,182,144,38
96168,21,19,2
96169,31,29,2
96170,31,29,2
96171,31,29,2
96172,31,29,2
96173,21,19,2
96174,150,108,42
96175,150,108,42
96176,20,12,8
96177,22,19,3
96178,22,19,3
96179,18,17,1
96180,18,17,1
96181,18,17,1
96182,18,17,1
96183,30,21,9
96184,182,144,38
96185,6,5,1
96186,50,42,8
96189,30,22,8
96190,52,44,8
96191,26,21,5
96192,182,144,38
96193,182,144,38
96194,31,15,16
96195,4,3,1
96196,4,3,1
96197,4,3,1
96200,7,6,1
96201,26,18,8
96202,26,18,8
96203,24,18,6
96204,8,7,1
96205,8,7,1
96206,57,37,20
96207,57,37,20
96208,57,37,20
96209,38,29,9
96210,6,4,2
96211,7,3,4
96212,57,37,20
96213,57,37,20
96214,7,5,2
96215,7,5,2
96216,38,29,9
96223,1,1,0
96225,1,1,0
96228,25,15,10
96229,10,10,0
96230,2,1,1
96234,2,1,1
96235,2,1,1
96236,2,1,1
96237,2,1,1
96238,2,1,1
96239,2,1,1
96240,2,1,1
96241,25,15,10
96242,18,12,6
96243,38,29,9
96244,38,29,9
96245,38,29,9
96246,38,29,9
96247,101,88,13
96251,32,31,1
96252,5,5,0
96253,4,4,0
96254,4,4,0
96255,1,0,1
96258,32,31,1
96261,19,17,2
96262,4,2,2
96269,22,21,1
96271,22,21,1
96272,21,19,2
96276,19,12,7
96277,19,12,7
96278,34,31,3
96279,6,6,0
96280,22,14,8
96281,34,31,3
96285,38,33,5
96288,38,33,5
96297,57,44,13
96298,70,56,14
96299,10,7,3
96300,10,7,3
96303,18,17,1
96304,12,12,0
96305,16,15,1
96306,16,15,1
96307,16,15,1
96308,11,9,2
96309,11,9,2
96310,3,0,3
96311,3,0,3
96312,11,9,2
96313,12,12,0
96315,12,12,0
96316,20,18,2
96317,12,12,0
96318,20,18,2
96319,18,17,1
96320,5,2,3
96321,20,18,2
96325,1,0,1
96327,1,0,1
96331,22,20,2
96332,22,20,2
96333,13,13,0
96334,13,13,0
96335,13,13,0
96336,13,13,0
96337,13,13,0
96338,38,26,12
96339,5,1,4
96340,7,2,5
96341,2,0,2
96342,7,2,5
96351,11,11,0
96352,11,11,0
96353,10,10,0
96354,9,9,0
96362,1,1,0
96363,1,1,0
96364,9,9,0
96365,9,9,0
96366,9,9,0
96367,9,9,0
96368,9,9,0
96369,4,4,0
96375,11,10,1
96376,11,10,1
96377,3,0,3
96378,21,15,6
96379,19,15,4
96380,5,1,4
96381,46,32,14
96382,12,12,0
96409,12,11,1
96410,12,11,1
96417,12,11,1
96418,12,11,1
96419,46,32,14
96420,46,32,14
96421,20,16,4
96422,7,3,4
96423,7,3,4
96424,9,6,3
96425,7,5,2
96426,8,0,8
96427,4,1,3
96428,8,0,8
96429,5,0,5
96430,9,6,3
96431,4,1,3
96432,4,1,3
96433,4,1,3
96434,4,1,3
96435,86,47,39
96436,86,47,39
96439,11,8,3
96440,11,8,3
96441,86,47,39
96445,19,9,10
96446,101,68,33
96447,16,13,3
96448,22,14,8
96449,22,14,8
96450,22,14,8
96451,22,14,8
96452,16,13,3
96453,10,8,2
96454,16,13,3
96455,16,13,3
96456,86,47,39
96457,86,47,39
