"","x"
"6466",11
"6467",8
"6470",1
"6475",13
"6476",4
"6477",0
"6482",6
"6490",3
"6491",8
"6492",13
"6493",8
"6496",7
"6502",6
"6505",9
"6507",9
"6508",1
"6509",13
"6511",1
"6514",1
"6516",1
"6518",7
"6519",3
"6520",10
"6521",12
"6522",9
"6523",8
"6525",2
"6526",9
"6527",13
"6529",7
"6530",10
"6531",3
"6536",12
"6537",3
"6538",4
"6539",13
"6542",2
"6543",9
"6544",3
"6546",9
"6548",3
"6549",10
"6551",14
"6552",5
"6553",4
"6554",11
"6555",10
"6556",11
"6557",4
"6558",5
"6559",4
"6562",7
"6568",2
"6572",0
"6573",4
"6575",10
"6576",5
"6577",4
"6581",4
"6584",7
"6585",9
"6586",6
"6587",3
"6588",0
"6594",1
"6595",8
"6596",2
"6597",10
"6599",1
"6600",3
"6601",9
"6605",28
"6606",13
"6607",13
"6610",3
"6611",17
"6612",9
"6613",3
"6614",2
"6615",8
"6616",10
"6619",1
"6620",13
"6621",2
"6624",6
"6625",10
"6628",9
"6630",1
"6631",1
"6632",3
"6633",10
"6635",17
"6639",9
"6643",11
"6644",23
"6646",0
"6650",14
"6653",16
"6657",1
"6671",3
"6690",8
"6695",10
"6696",0
"6699",11
"6700",2
"6708",1
"6718",13
"6719",8
"6731",2
"6732",7
"6734",4
"6735",2
"6736",17
"6737",14
"6739",4
"6741",13
"6743",0
"6746",5
"6747",1
"6748",0
"6749",5
"6750",1
"6751",1
"6755",1
"6759",8
"6761",5
"6762",5
"6771",2
"6775",4
"6777",8
"6778",10
"6779",2
"6780",5
"6782",11
"6790",5
"6791",14
"6792",3
"6798",3
"6799",6
"6802",6
"6807",3
"6809",9
"6812",7
"6815",1
"6816",1
"6820",4
"6821",2
"6822",12
"6823",3
"6824",3
"6825",0
"6826",4
"6827",1
"6828",2
"6830",0
"6833",0
"6836",5
"6839",3
"6840",1
"6841",4
"6842",0
"6846",6
"6850",9
"6852",6
"6853",6
"6855",6
"6857",4
"6860",14
"6861",7
"6865",5
"6866",5
"6870",22
"6873",7
"6883",8
"6884",8
"6885",10
"6889",21
"6891",3
"6896",2
"6897",1
"6898",10
"6899",12
"6900",3
"6904",12
"6905",5
"6910",8
"6912",2
"6913",1
"6918",10
"6919",21
"6920",14
"6922",7
"6923",5
"6925",8
"6926",23
"6929",1
"6933",29
"6935",12
"6936",4
"6937",19
"6938",13
"6940",6
"6941",23
"6943",24
"6944",4
"6945",2
"6949",23
"6950",1
"6954",2
"6955",10
"6960",1
"6962",0
"6969",0
"6970",2
"6971",17
"6975",5
"6976",1
"6977",4
"6978",2
"6979",1
"6980",3
"6981",15
"6990",1
"6992",2
"6993",19
"6994",19
"6995",14
"6997",2
"6999",2
"7000",1
"7002",1
"7004",1
"7008",1
"7011",1
"7012",3
"7017",5
"7018",15
"7019",18
"7023",2
"7030",4
"7031",6
"7034",13
"7035",8
"7036",11
"7037",16
"7038",3
"7039",1
"7040",12
"7041",0
"7042",18
"7043",17
"7048",20
"7049",7
"7050",1
"7053",5
"7055",8
"7062",3
"7063",14
"7066",1
"7084",1
"7085",6
"7086",0
"7091",3
"7092",14
"7095",3
"7098",5
"7105",2
"7116",7
"7117",4
"7118",1
"7127",0
"7132",1
"7134",19
"7138",4
"7141",21
"7143",0
"7144",9
"7145",15
"7146",1
"7148",3
"7150",1
"7151",4
"7153",0
"7154",3
"7155",5
"7156",11
"7158",5
"7160",4
"7161",24
"7162",10
"7167",19
"7168",0
"7170",1
"7171",14
"7172",3
"7173",5
"7174",15
"7175",17
"7176",9
"7178",10
"7179",7
"7181",1
"7186",5
"7187",0
"7188",5
"7193",3
"7195",1
"7196",3
"7198",3
"7200",4
"7201",4
"7203",4
"7204",5
"7205",7
"7206",7
"7207",2
"7209",3
"7210",4
"7211",2
"7213",1
"7214",0
"7215",1
"7216",1
"7218",6
"7219",4
"7220",0
"7221",5
"7224",7
"7228",0
"7229",2
"7233",2
"7234",7
"7235",1
"7237",4
"7239",7
"7240",6
"7241",4
"7242",1
"7244",1
"7247",2
"7248",14
"7249",26
"7250",16
"7251",12
