from_node,to_node,from_ortho,to_ortho,from_phono,to_phono,type,position
13451,13833,leading,loading,lidIN,lodIN,replace,1
13451,15541,leading,needing,lidIN,nidIN,replace,0
13451,17607,leading,pleading,lidIN,plidIN,insert,0
13451,19100,leading,reading,lidIN,ridIN,replace,0
13452,13834,leadings,loadings,lidINz,lodINz,replace,1
13452,19101,leadings,readings,lidINz,ridINz,replace,0
13453,13462,leads,leagues,lidz,ligz,replace,2
13453,13470,leads,leans,lidz,linz,replace,2
13453,13494,leads,leaves,lidz,livz,replace,2
13453,13650,leads,lids,lidz,lIdz,replace,1
13453,13835,leads,loads,lidz,lodz,replace,1
13453,15548,leads,needs,lidz,nidz,replace,0
13453,17608,leads,pleads,lidz,plidz,insert,0
13453,19105,leads,reads,lidz,ridz,replace,0
13453,19343,leads,reeds,lidz,ridz,replace,0
13453,20994,leads,seeds,lidz,sidz,replace,0
13453,26216,leads,weeds,lidz,widz,replace,0
13454,13455,leaf,leafed,lif,lift,insert,3
13454,13460,leaf,leafy,lif,lifi,insert,3
13454,13461,leaf,league,lif,lig,replace,2
13454,13467,leaf,lean,lif,lin,replace,2
13454,13471,leaf,leap,lif,lip,replace,2
13454,13482,leaf,lease,lif,lis,replace,2
13454,13486,leaf,leash,lif,liS,replace,2
13454,13492,leaf,leave,lif,liv,replace,2
13454,13506,leaf,leek,lif,lik,replace,2
13454,13653,leaf,lien,lif,lin,replace,2
13454,13658,leaf,life,lif,l#f,replace,1
13454,13836,leaf,loaf,lif,lof,replace,1
13454,19346,leaf,reef,lif,rif,replace,0
13454,24045,leaf,thief,lif,Tif,replace,0
13455,13460,leafed,leafy,lift,lifi,replace,3
13455,13464,leafed,leaked,lift,likt,replace,2
13455,13472,leafed,leaped,lift,lipt,replace,2
13455,13483,leafed,leased,lift,list,replace,2
13455,13488,leafed,least,lift,list,replace,2
13455,13512,leafed,left,lift,lEft,replace,1
13455,13672,leafed,lift,lift,lIft,replace,1
13455,13886,leafed,loft,lift,l>ft,replace,1
13458,13459,leaflet,leaflets,lifl^t,lifl^ts,insert,6
13461,13462,league,leagues,lig,ligz,insert,3
13461,13467,league,lean,lig,lin,replace,2
13461,13471,league,leap,lig,lip,replace,2
13461,13482,league,lease,lig,lis,replace,2
13461,13486,league,leash,lig,liS,replace,2
13461,13492,league,leave,lig,liv,replace,2
13461,13506,league,leek,lig,lik,replace,2
13461,13517,league,leg,lig,lEg,replace,1
13461,13653,league,lien,lig,lin,replace,2
13461,13888,league,log,lig,l>g,replace,1
13461,14024,league,lug,lig,l^g,replace,1
13462,13470,leagues,leans,ligz,linz,replace,2
13462,13494,leagues,leaves,ligz,livz,replace,2
13462,13547,leagues,legs,ligz,lEgz,replace,1
13462,13900,leagues,logs,ligz,l>gz,replace,1
13464,13466,leaked,leaks,likt,liks,replace,3
13464,13472,leaked,leaped,likt,lipt,replace,2
13464,13483,leaked,leased,likt,list,replace,2
13464,13488,leaked,least,likt,list,replace,2
13464,13506,leaked,leek,likt,lik,delete,3
13464,13507,leaked,leeks,likt,liks,replace,3
13464,13646,leaked,licked,likt,lIkt,replace,1
13464,13694,leaked,liked,likt,l#kt,replace,1
13464,13870,leaked,locked,likt,lakt,replace,1
13464,13930,leaked,looked,likt,lUkt,replace,1
13464,16968,leaked,peaked,likt,pikt,replace,0
13464,17014,leaked,peeked,likt,pikt,replace,0
13465,13469,leaking,leaning,likIN,linIN,replace,2
13465,13473,leaking,leaping,likIN,lipIN,replace,2
13465,13487,leaking,leasing,likIN,lisIN,replace,2
13465,13495,leaking,leaving,likIN,livIN,replace,2
13465,13509,leaking,leering,likIN,lirIN,replace,2
13465,13647,leaking,licking,likIN,lIkIN,replace,1
13465,13701,leaking,liking,likIN,l#kIN,replace,1
13465,13872,leaking,locking,likIN,lakIN,replace,1
13465,13931,leaking,looking,likIN,lUkIN,replace,1
13465,14059,leaking,lurking,likIN,lRkIN,replace,1
13465,17015,leaking,peeking,likIN,pikIN,replace,0
13465,19348,leaking,reeking,likIN,rikIN,replace,0
13466,13482,leaks,lease,liks,lis,delete,2
13466,13506,leaks,leek,liks,lik,delete,3
13466,13699,leaks,likes,liks,l#ks,replace,1
13466,13875,leaks,locks,liks,laks,replace,1
13466,13933,leaks,looks,liks,lUks,replace,1
13466,26222,leaks,weeks,liks,wiks,replace,0
13467,13468,lean,leaned,lin,lind,insert,3
13467,13470,lean,leans,lin,linz,insert,3
13467,13471,lean,leap,lin,lip,replace,2
13467,13475,lean,learn,lin,lRn,replace,1
13467,13482,lean,lease,lin,lis,replace,2
13467,13486,lean,leash,lin,liS,replace,2
13467,13492,lean,leave,lin,liv,replace,2
13467,13506,lean,leek,lin,lik,replace,2
13467,13616,lean,liane,lin,li&n,insert,2
13467,13729,lean,line,lin,l#n,replace,1
13467,13839,lean,loan,lin,lon,replace,1
13467,13901,lean,loin,lin,l%n,replace,1
13467,13905,lean,lone,lin,lon,replace,1
13467,14498,lean,mean,lin,min,replace,0
13467,20721,lean,scene,lin,sin,replace,0
13467,21005,lean,seen,lin,sin,replace,0
13467,21287,lean,sheen,lin,Sin,replace,0
13467,23809,lean,teen,lin,tin,replace,0
13468,13470,leaned,leans,lind,linz,replace,3
13468,13476,leaned,learned,lind,lRnd,replace,1
13468,13508,leaned,leered,lind,lird,replace,2
13468,13554,leaned,lend,lind,lEnd,replace,1
13468,13653,leaned,lien,lind,lin,delete,3
13468,13738,leaned,lined,lind,l#nd,replace,1
13468,13840,leaned,loaned,lind,lond,replace,1
13469,13473,leaning,leaping,linIN,lipIN,replace,2
13469,13479,leaning,learning,linIN,lRnIN,replace,1
13469,13487,leaning,leasing,linIN,lisIN,replace,2
13469,13495,leaning,leaving,linIN,livIN,replace,2
13469,13509,leaning,leering,linIN,lirIN,replace,2
13469,13753,leaning,lining,linIN,l#nIN,replace,1
13469,14501,leaning,meaning,linIN,minIN,replace,0
13470,13480,leans,learns,linz,lRnz,replace,1
13470,13494,leans,leaves,linz,livz,replace,2
13470,13569,leans,lens,linz,lEnz,replace,1
13470,13653,leans,lien,linz,lin,delete,3
13470,13745,leans,lines,linz,l#nz,replace,1
13470,13841,leans,loans,linz,lonz,replace,1
13470,14507,leans,means,linz,minz,replace,0
13470,20723,leans,scenes,linz,sinz,replace,0
13470,23813,leans,teens,linz,tinz,replace,0
13471,13472,leap,leaped,lip,lipt,insert,3
13471,13482,leap,lease,lip,lis,replace,2
13471,13486,leap,leash,lip,liS,replace,2
13471,13492,leap,leave,lip,liv,replace,2
13471,13506,leap,leek,lip,lik,replace,2
13471,13653,leap,lien,lip,lin,replace,2
13471,13766,leap,lip,lip,lIp,replace,1
13471,13953,leap,lope,lip,lop,replace,1
13471,19129,leap,reap,lip,rip,replace,0
13471,21288,leap,sheep,lip,Sip,replace,0
13471,21784,leap,sleep,lip,slip,insert,0
13471,26224,leap,weep,lip,wip,replace,0
13472,13474,leaped,leapt,lipt,lEpt,replace,1
13472,13483,leaped,leased,lipt,list,replace,2
13472,13488,leaped,least,lipt,list,replace,2
13472,13939,leaped,looped,lipt,lupt,replace,1
13472,13954,leaped,loped,lipt,lopt,replace,1
13472,19130,leaped,reaped,lipt,ript,replace,0
13472,21007,leaped,seeped,lipt,sipt,replace,0
13473,13487,leaping,leasing,lipIN,lisIN,replace,2
13473,13495,leaping,leaving,lipIN,livIN,replace,2
13473,13509,leaping,leering,lipIN,lirIN,replace,2
13473,21786,leaping,sleeping,lipIN,slipIN,insert,0
13473,26225,leaping,weeping,lipIN,wipIN,replace,0
13474,13512,leapt,left,lEpt,lEft,replace,2
13474,13570,leapt,lent,lEpt,lEnt,replace,2
13474,13583,leapt,lest,lEpt,lEst,replace,2
13474,13584,leapt,let,lEpt,lEt,delete,2
13474,13939,leapt,looped,lEpt,lupt,replace,1
13474,13954,leapt,loped,lEpt,lopt,replace,1
13474,21797,leapt,slept,lEpt,slEpt,insert,0
13475,13476,learn,learned,lRn,lRnd,insert,3
13475,13477,learn,learner,lRn,lRnR,insert,3
13475,13480,learn,learns,lRn,lRnz,insert,3
13475,13481,learn,learnt,lRn,lRnt,insert,3
13475,13653,learn,lien,lRn,lin,replace,1
13475,13729,learn,line,lRn,l#n,replace,1
13475,13839,learn,loan,lRn,lon,replace,1
13475,13901,learn,loin,lRn,l%n,replace,1
13475,13905,learn,lone,lRn,lon,replace,1
13475,14052,learn,lurch,lRn,lRC,replace,2
13475,24856,learn,turn,lRn,tRn,replace,0
13476,13477,learned,learner,lRnd,lRnR,replace,3
13476,13480,learned,learns,lRnd,lRnz,replace,3
13476,13481,learned,learnt,lRnd,lRnt,replace,3
13476,13554,learned,lend,lRnd,lEnd,replace,1
13476,13738,learned,lined,lRnd,l#nd,replace,1
13476,13840,learned,loaned,lRnd,lond,replace,1
13476,24860,learned,turned,lRnd,tRnd,replace,0
13476,26725,learned,yearned,lRnd,yRnd,replace,0
13477,13478,learner,learners,lRnR,lRnRz,insert,4
13477,13480,learner,learns,lRnR,lRnz,replace,3
13477,13481,learner,learnt,lRnR,lRnt,replace,3
13477,13743,learner,liner,lRnR,l#nR,replace,1
13477,14043,learner,lunar,lRnR,lunR,replace,1
13478,13480,learners,learns,lRnRz,lRnz,delete,3
13478,13744,learners,liners,lRnRz,l#nRz,replace,1
13478,13909,learners,loners,lRnRz,lonRz,replace,1
13479,13753,learning,lining,lRnIN,l#nIN,replace,1
13479,14059,learning,lurking,lRnIN,lRkIN,replace,2
13479,26726,learning,yearning,lRnIN,yRnIN,replace,0
13480,13481,learns,learnt,lRnz,lRnt,replace,3
13480,13569,learns,lens,lRnz,lEnz,replace,1
13480,13745,learns,lines,lRnz,l#nz,replace,1
13480,13841,learns,loans,lRnz,lonz,replace,1
13480,24867,learns,turns,lRnz,tRnz,replace,0
13480,25528,learns,urns,lRnz,Rnz,delete,0
13481,13570,learnt,lent,lRnt,lEnt,replace,1
13481,13762,learnt,lint,lRnt,lInt,replace,1
13481,14053,learnt,lurched,lRnt,lRCt,replace,2
13482,13483,lease,leased,lis,list,insert,3
13482,13486,lease,leash,lis,liS,replace,2
13482,13488,lease,least,lis,list,insert,3
13482,13492,lease,leave,lis,liv,replace,2
13482,13506,lease,leek,lis,lik,replace,2
13482,13507,lease,leeks,lis,liks,insert,2
13482,13578,lease,less,lis,lEs,replace,1
13482,13641,lease,lice,lis,l#s,replace,1
13482,13653,lease,lien,lis,lin,replace,2
13482,13942,lease,loose,lis,lus,replace,1
13482,13965,lease,loss,lis,l>s,replace,1
13482,16959,lease,peace,lis,pis,replace,0
13482,17373,lease,piece,lis,pis,replace,0
13483,13583,leased,lest,list,lEst,replace,1
13483,13778,leased,list,list,lIst,replace,1
13483,13967,leased,lost,list,l>st,replace,1
13483,14062,leased,lust,list,l^st,replace,1
13483,26729,leased,yeast,list,yist,replace,0
13485,13487,leases,leasing,lisIz,lisIN,replace,4
13485,15665,leases,nieces,lisIz,nisIz,replace,0
13486,13492,leash,leave,liS,liv,replace,2
13486,13506,leash,leek,liS,lik,replace,2
13486,13653,leash,lien,liS,lin,replace,2
13486,14061,leash,lush,liS,l^S,replace,1
13487,13495,leasing,leaving,lisIN,livIN,replace,2
13487,13509,leasing,leering,lisIN,lirIN,replace,2
13488,13583,least,lest,list,lEst,replace,1
13488,13778,least,list,list,lIst,replace,1
13488,13967,least,lost,list,l>st,replace,1
13488,14062,least,lust,list,l^st,replace,1
13488,26729,least,yeast,list,yist,replace,0
13489,13490,leather,leathered,lEDR,lEDRd,insert,4
13489,13505,leather,ledger,lEDR,lEJR,replace,2
13489,13580,leather,lesser,lEDR,lEsR,replace,2
13489,13602,leather,lever,lEDR,lEvR,replace,2
13489,26197,leather,weather,lEDR,wEDR,replace,0
13490,13572,leathered,leopard,lEDRd,lEpRd,replace,2
13490,26198,leathered,weathered,lEDRd,wEDRd,replace,0
13492,13494,leave,leaves,liv,livz,insert,3
13492,13506,leave,leek,liv,lik,replace,2
13492,13653,leave,lien,liv,lin,replace,2
13492,13818,leave,live,liv,l#v,replace,1
13492,13984,leave,love,liv,l^v,replace,1
13492,21792,leave,sleeve,liv,sliv,insert,0
13492,26202,leave,weave,liv,wiv,replace,0
13493,13552,leaven,lemon,lEv^n,lEm^n,replace,2
13493,13579,leaven,lessen,lEv^n,lEs^n,replace,2
13493,13581,leaven,lesson,lEv^n,lEs^n,replace,2
13493,13598,leaven,level,lEv^n,lEv^l,replace,4
13493,21178,leaven,seven,lEv^n,sEv^n,replace,0
13494,13826,leaves,lives,livz,l#vz,replace,1
13494,13844,leaves,loaves,livz,lovz,replace,1
13494,13994,leaves,loves,livz,l^vz,replace,1
13494,21794,leaves,sleeves,livz,slivz,insert,0
13494,24046,leaves,thieves,livz,Tivz,replace,0
13494,26203,leaves,weaves,livz,wivz,replace,0
13495,13509,leaving,leering,livIN,lirIN,replace,2
13495,13828,leaving,living,livIN,lIvIN,replace,1
13495,13995,leaving,loving,livIN,l^vIN,replace,1
13495,24047,leaving,thieving,livIN,TivIN,replace,0
13495,26204,leaving,weaving,livIN,wivIN,replace,0
13497,13498,lecture,lectured,lEkCR,lEkCRd,insert,5
13497,13499,lecture,lecturer,lEkCR,lEkCRR,insert,5
13497,13501,lecture,lectures,lEkCR,lEkCRz,insert,5
13498,13499,lectured,lecturer,lEkCRd,lEkCRR,replace,5
13498,13501,lectured,lectures,lEkCRd,lEkCRz,replace,5
13499,13500,lecturer,lecturers,lEkCRR,lEkCRRz,insert,6
13499,13501,lecturer,lectures,lEkCRR,lEkCRz,replace,5
13500,13501,lecturers,lectures,lEkCRRz,lEkCRz,delete,5
13502,13504,led,ledge,lEd,lEJ,replace,2
13502,13517,led,leg,lEd,lEg,replace,2
13502,13529,led,legged,lEd,lEgd,insert,2
13502,13554,led,lend,lEd,lEnd,insert,2
13502,13578,led,less,lEd,lEs,replace,2
13502,13584,led,let,lEd,lEt,replace,2
13502,13648,led,lid,lEd,lId,replace,1
13502,13652,led,lied,lEd,l#d,replace,1
13502,13831,led,load,lEd,lod,replace,1
13502,13974,led,loud,lEd,l$d,replace,1
13502,19304,led,red,lEd,rEd,replace,0
13502,20507,led,said,lEd,sEd,replace,0
13502,21284,led,shed,lEd,SEd,replace,0
13502,21781,led,sled,lEd,slEd,insert,0
13504,13505,ledge,ledger,lEJ,lEJR,insert,3
13504,13517,ledge,leg,lEJ,lEg,replace,2
13504,13578,ledge,less,lEJ,lEs,replace,2
13504,13584,ledge,let,lEJ,lEt,replace,2
13504,13882,ledge,lodge,lEJ,laJ,replace,1
13504,17620,ledge,pledge,lEJ,plEJ,insert,0
13504,26210,ledge,wedge,lEJ,wEJ,replace,0
13505,13528,ledger,legers,lEJR,lEJRz,insert,4
13505,13580,ledger,lesser,lEJR,lEsR,replace,2
13505,13602,ledger,lever,lEJR,lEvR,replace,2
13506,13507,leek,leeks,lik,liks,insert,3
13506,13653,leek,lien,lik,lin,replace,2
13506,13693,leek,like,lik,l#k,replace,1
13506,13869,leek,lock,lik,lak,replace,1
13506,14017,leek,luck,lik,l^k,replace,1
13506,16967,leek,peak,lik,pik,replace,0
13506,17013,leek,peek,lik,pik,replace,0
13506,20996,leek,seek,lik,sik,replace,0
13506,21783,leek,sleek,lik,slik,insert,0
13506,26169,leek,weak,lik,wik,replace,0
13506,26217,leek,week,lik,wik,replace,0
13506,26665,leek,wreak,lik,rik,replace,0
13507,13699,leeks,likes,liks,l#ks,replace,1
13507,13875,leeks,locks,liks,laks,replace,1
13507,13933,leeks,looks,liks,lUks,replace,1
13507,26222,leeks,weeks,liks,wiks,replace,0
13508,13955,leered,lord,lird,l>rd,replace,1
13508,14055,leered,lured,lird,lUrd,replace,1
13508,24190,leered,tiered,lird,tird,replace,0
13509,14058,leering,luring,lirIN,lUrIN,replace,1
13509,17024,leering,peering,lirIN,pirIN,replace,0
13510,13706,leery,lily,lIri,lIli,replace,2
13510,13776,leery,lira,lIri,lIr^,replace,3
13510,24006,leery,theory,lIri,TIri,replace,0
13510,26194,leery,weary,lIri,wIri,replace,0
13510,26503,leery,wiry,lIri,wIri,replace,0
13511,20937,leeway,seaway,liwe,siwe,replace,0
13512,13570,left,lent,lEft,lEnt,replace,2
13512,13583,left,lest,lEft,lEst,replace,2
13512,13584,left,let,lEft,lEt,delete,2
13512,13672,left,lift,lEft,lIft,replace,1
13512,13886,left,loft,lEft,l>ft,replace,1
13512,23985,left,theft,lEft,TEft,replace,0
13514,13515,leftover,leftovers,lEftovR,lEftovRz,insert,7
13517,13529,leg,legged,lEg,lEgd,insert,3
13517,13547,leg,legs,lEg,lEgz,insert,3
13517,13578,leg,less,lEg,lEs,replace,2
13517,13584,leg,let,lEg,lEt,replace,2
13517,13888,leg,log,lEg,l>g,replace,1
13517,14024,leg,lug,lEg,l^g,replace,1
13517,17027,leg,peg,lEg,pEg,replace,0
13518,13519,legacies,legacy,lEg^siz,lEg^si,delete,6
13520,13524,legal,legally,lig^l,lig^li,insert,5
13520,13585,legal,lethal,lig^l,liT^l,replace,2
13520,19434,legal,regal,lig^l,rig^l,replace,0
13520,20904,legal,seagull,lig^l,sig^l,replace,0
13522,13523,legalize,legalized,lig^l#z,lig^l#zd,insert,7
13525,13527,legend,legends,lEJ^nd,lEJ^ndz,insert,6
13528,13592,legers,letters,lEJRz,lEtRz,replace,2
13528,13604,legers,levers,lEJRz,lEvRz,replace,2
13529,13547,legged,legs,lEgd,lEgz,replace,3
13529,13554,legged,lend,lEgd,lEnd,replace,2
13533,13535,legion,legions,liJ^n,liJ^nz,insert,5
13533,13576,legion,lesion,liJ^n,liZ^n,replace,2
13533,19451,legion,region,liJ^n,riJ^n,replace,0
13535,13577,legions,lesions,liJ^nz,liZ^nz,replace,2
13535,19453,legions,regions,liJ^nz,riJ^nz,replace,0
13538,13539,legislator,legislators,lEJ^sletR,lEJ^sletRz,insert,9
13538,13540,legislator,legislature,lEJ^sletR,lEJ^sleCR,replace,7
13547,13569,legs,lens,lEgz,lEnz,replace,2
13547,13900,legs,logs,lEgz,l>gz,replace,1
13547,17029,legs,pegs,lEgz,pEgz,replace,0
13549,21024,leisure,seizure,liZR,siZR,replace,0
13551,13593,lemming,letting,lEmIN,lEtIN,replace,2
13551,13935,lemming,looming,lEmIN,lumIN,replace,1
13552,13579,lemon,lessen,lEm^n,lEs^n,replace,2
13552,13581,lemon,lesson,lEm^n,lEs^n,replace,2
13554,13555,lend,lender,lEnd,lEndR,insert,4
13554,13558,lend,lends,lEnd,lEndz,insert,4
13554,13569,lend,lens,lEnd,lEnz,replace,3
13554,13570,lend,lent,lEnd,lEnt,replace,3
13554,13738,lend,lined,lEnd,l#nd,replace,1
13554,13840,lend,loaned,lEnd,lond,replace,1
13554,19653,lend,rend,lEnd,rEnd,replace,0
13554,21066,lend,send,lEnd,sEnd,replace,0
13554,23871,lend,tend,lEnd,tEnd,replace,0
13554,25678,lend,vend,lEnd,vEnd,replace,0
13555,13556,lender,lenders,lEndR,lEndRz,insert,5
13555,13558,lender,lends,lEndR,lEndz,replace,4
13555,19654,lender,render,lEndR,rEndR,replace,0
13555,21796,lender,slender,lEndR,slEndR,insert,0
13555,23875,lender,tender,lEndR,tEndR,replace,0
13555,25681,lender,vendor,lEndR,vEndR,replace,0
13556,13558,lenders,lends,lEndRz,lEndz,delete,4
13556,19657,lenders,renders,lEndRz,rEndRz,replace,0
13556,21067,lenders,senders,lEndRz,sEndRz,replace,0
13556,25682,lenders,vendors,lEndRz,vEndRz,replace,0
13557,17046,lending,pending,lEndIN,pEndIN,replace,0
13557,21068,lending,sending,lEndIN,sEndIN,replace,0
13557,23878,lending,tending,lEndIN,tEndIN,replace,0
13557,25680,lending,vending,lEndIN,vEndIN,replace,0
13558,13569,lends,lens,lEndz,lEnz,delete,3
13558,21069,lends,sends,lEndz,sEndz,replace,0
13558,23880,lends,tends,lEndz,tEndz,replace,0
13559,13566,length,lengthy,lENT,lENTi,insert,4
13567,13568,lenience,lenient,lini^ns,lini^nt,replace,6
13569,13570,lens,lent,lEnz,lEnt,replace,3
13569,13745,lens,lines,lEnz,l#nz,replace,1
13569,13841,lens,loans,lEnz,lonz,replace,1
13569,17064,lens,pens,lEnz,pEnz,replace,0
13569,23886,lens,tens,lEnz,tEnz,replace,0
13570,13583,lent,lest,lEnt,lEst,replace,2
13570,13584,lent,let,lEnt,lEt,delete,2
13570,13762,lent,lint,lEnt,lInt,replace,1
13570,14508,lent,meant,lEnt,mEnt,replace,0
13570,17067,lent,pent,lEnt,pEnt,replace,0
13570,19674,lent,rent,lEnt,rEnt,replace,0
13570,20726,lent,scent,lEnt,sEnt,replace,0
13570,21098,lent,sent,lEnt,sEnt,replace,0
13570,23893,lent,tent,lEnt,tEnt,replace,0
13570,25692,lent,vent,lEnt,vEnt,replace,0
13570,26256,lent,went,lEnt,wEnt,replace,0
13571,14627,lentil,mental,lEnt^l,mEnt^l,replace,0
13571,19675,lentil,rental,lEnt^l,rEnt^l,replace,0
13572,13573,leopard,leopards,lEpRd,lEpRdz,insert,5
13572,21308,leopard,shepherd,lEpRd,SEpRd,replace,0
13574,13575,lesbian,lesbians,lEzbi^n,lEzbi^nz,insert,7
13576,13577,lesion,lesions,liZ^n,liZ^nz,insert,5
13578,13580,less,lesser,lEs,lEsR,insert,3
13578,13583,less,lest,lEs,lEst,insert,3
13578,13584,less,let,lEs,lEt,replace,2
13578,13586,less,lets,lEs,lEts,insert,2
13578,13641,less,lice,lEs,l#s,replace,1
13578,13942,less,loose,lEs,lus,replace,1
13578,13965,less,loss,lEs,l>s,replace,1
13578,14675,less,mess,lEs,mEs,replace,0
13578,26741,less,yes,lEs,yEs,replace,0
13579,13582,lessen,lessons,lEs^n,lEs^nz,insert,5
13579,13780,lessen,listen,lEs^n,lIs^n,replace,1
13579,13944,lessen,loosen,lEs^n,lus^n,replace,1
13580,13583,lesser,lest,lEsR,lEst,replace,3
13580,13602,lesser,lever,lEsR,lEvR,replace,2
13580,13947,lesser,looser,lEsR,lusR,replace,1
13581,13582,lesson,lessons,lEs^n,lEs^nz,insert,5
13581,13780,lesson,listen,lEs^n,lIs^n,replace,1
13581,13944,lesson,loosen,lEs^n,lus^n,replace,1
13582,13785,lessons,listens,lEs^nz,lIs^nz,replace,1
13583,13584,lest,let,lEst,lEt,delete,2
13583,13778,lest,list,lEst,lIst,replace,1
13583,13967,lest,lost,lEst,l>st,replace,1
13583,14062,lest,lust,lEst,l^st,replace,1
13583,14678,lest,messed,lEst,mEst,replace,0
13583,15591,lest,nest,lEst,nEst,replace,0
13583,17224,lest,pest,lEst,pEst,replace,0
13583,19902,lest,rest,lEst,rEst,replace,0
13583,23935,lest,test,lEst,tEst,replace,0
13583,25743,lest,vest,lEst,vEst,replace,0
13583,26259,lest,west,lEst,wEst,replace,0
13583,26775,lest,zest,lEst,zEst,replace,0
13584,13586,let,lets,lEt,lEts,insert,3
13584,13676,let,light,lEt,l#t,replace,1
13584,13790,let,lit,lEt,lIt,replace,1
13584,13948,let,loot,lEt,lut,replace,1
13584,13968,let,lot,lEt,lat,replace,1
13584,14683,let,met,lEt,mEt,replace,0
13584,15596,let,net,lEt,nEt,replace,0
13584,16111,let,omelette,lEt,alEt,insert,0
13584,17231,let,pet,lEt,pEt,replace,0
13584,21164,let,set,lEt,sEt,replace,0
13584,25750,let,vet,lEt,vEt,replace,0
13584,26269,let,wet,lEt,wEt,replace,0
13584,26744,let,yet,lEt,yEt,replace,0
13586,13594,lets,lettuce,lEts,lEt^s,insert,3
13586,13690,lets,lights,lEts,l#ts,replace,1
13586,13971,lets,lots,lEts,lats,replace,1
13586,14721,lets,mets,lEts,mEts,replace,0
13586,15598,lets,nets,lEts,nEts,replace,0
13586,17239,lets,pets,lEts,pEts,replace,0
13586,21167,lets,sets,lEts,sEts,replace,0
13586,25757,lets,vets,lEts,vEts,replace,0
13589,13593,lettering,letting,lEtRIN,lEtIN,delete,3
13590,13591,letterman,lettermen,lEtRm^n,lEtRmEn,replace,5
13592,13604,letters,levers,lEtRz,lEvRz,replace,2
13592,13682,letters,lighters,lEtRz,l#tRz,replace,1
13592,13811,letters,litters,lEtRz,lItRz,replace,1
13592,13951,letters,looters,lEtRz,lutRz,replace,1
13593,13686,letting,lighting,lEtIN,l#tIN,replace,1
13593,13952,letting,looting,lEtIN,lutIN,replace,1
13593,17241,letting,petting,lEtIN,pEtIN,replace,0
13593,21168,letting,setting,lEtIN,sEtIN,replace,0
13594,13973,lettuce,lotus,lEt^s,lot^s,replace,1
13596,13597,levee,levees,lEvi,lEviz,insert,4
13596,13602,levee,lever,lEvi,lEvR,replace,3
13596,13606,levee,levied,lEvi,lEvid,insert,4
13596,13607,levee,levies,lEvi,lEviz,insert,4
13597,13604,levees,levers,lEviz,lEvRz,replace,3
13597,13606,levees,levied,lEviz,lEvid,replace,4
13597,13611,levees,levy,lEviz,lEvi,delete,4
13598,13599,level,leveled,lEv^l,lEv^ld,insert,5
