"","x"
"5800",1
"5805",3
"5806",2
"5807",3
"5808",0
"5809",1
"5810",2
"5812",2
"5814",1
"5815",1
"5819",2
"5820",2
"5821",1
"5822",0
"5823",1
"5824",1
"5825",4
"5826",1
"5834",4
"5837",2
"5839",2
"5840",4
"5841",1
"5842",1
"5843",1
"5845",3
"5846",1
"5847",2
"5848",1
"5850",0
"5851",0
"5854",1
"5861",3
"5862",1
"5863",3
"5864",2
"5865",2
"5866",1
"5867",1
"5870",6
"5871",3
"5873",0
"5874",1
"5876",2
"5879",0
"5880",1
"5881",3
"5882",1
"5883",6
"5888",2
"5889",2
"5890",2
"5891",2
"5892",3
"5893",1
"5894",0
"5895",2
"5896",2
"5897",0
"5899",0
"5901",2
"5902",1
"5905",1
"5909",1
"5910",1
"5911",0
"5912",6
"5913",3
"5916",0
"5917",4
"5920",1
"5929",2
"5931",1
"5932",0
"5936",3
"5937",0
"5939",1
"5940",0
"5941",0
"5942",1
"5943",1
"5944",0
"5945",1
"5947",3
"5948",1
"5949",1
"5950",1
"5951",4
"5957",0
"5959",4
"5962",1
"5965",0
"5967",3
"5972",1
"5974",1
"5976",0
"5979",3
"5980",2
"5981",2
"5983",1
"5984",1
"5985",4
"5986",3
"5987",1
"5988",1
"5989",3
"5990",2
"5992",1
"5993",1
"5994",6
"5995",2
"5997",2
"6000",1
"6002",0
"6006",6
"6007",1
"6008",2
"6018",1
"6022",1
"6024",0
"6031",1
"6034",1
"6042",3
"6043",3
"6045",2
"6085",1
"6090",2
"6091",1
"6094",0
"6106",2
"6107",1
"6108",2
"6109",1
"6110",2
"6111",0
"6113",1
"6116",3
"6121",1
"6125",1
"6134",0
"6135",2
"6139",2
"6140",2
"6142",2
"6143",0
"6148",2
"6159",2
"6160",1
"6161",3
"6162",1
"6163",2
"6183",3
"6193",2
"6194",1
"6203",3
"6204",1
"6206",1
"6212",2
"6214",2
"6215",1
"6224",1
"6228",1
"6241",2
"6242",1
"6244",2
"6245",1
"6264",0
"6276",1
"6277",1
"6292",1
"6296",3
"6300",1
"6301",2
"6302",1
"6309",0
"6314",1
"6315",1
"6319",2
"6320",0
"6324",0
"6326",4
"6337",1
"6345",1
"6373",1
"6392",2
"6393",2
"6400",0
"6404",4
"6405",2
"6406",3
"6412",1
"6417",1
"6418",0
"6440",3
"6444",1
"6445",3
"6446",3
"6448",2
"6451",3
"6452",1
"6453",2
"6455",2
"6456",2
"6539",5
"6561",0
"6562",1
"6565",1
"6567",0
"6568",1
"6573",0
"6574",0
"6581",0
"6582",0
"6584",12
"6587",5
"6606",2
"6613",1
"6614",2
"6624",2
"6625",1
"6628",1
"6629",1
"6630",1
"6631",4
"6635",0
"6636",4
"6637",2
"6638",2
"6640",3
"6651",1
"6653",0
"6654",4
"6657",6
"6658",4
"6659",1
"6660",0
"6664",2
"6665",2
"6676",2
"6687",2
"6695",1
"6696",0
"6704",1
"6715",3
"6717",0
"6719",1
"6729",0
"6730",0
"6732",4
"6733",1
"6734",2
"6735",1
"6736",5
"6740",2
"6741",4
"6742",1
"6749",3
"6756",2
"6757",1
"6758",1
"6760",6
"6761",3
"6771",0
"6772",3
"6774",1
"6775",1
"6776",1
"6777",1
"6778",1
"6779",1
"6814",0
"6829",4
"6832",0
"6852",2
"6896",4
